City,Date,Latitude,Longitude,Temperature C,Cloud Cover %,Precipitation mm,Humidity %,Wind Speed km,Snow Depth mm,Snow mm,Conditions
CHICAGO,2017-05-18,41.88425,-87.63245,20.9,39.8,18.0,63.66,39.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-05-19,41.88425,-87.63245,7.9,91.6,6.0,81.84,35.0,0.0,0.0,"Rain, Overcast"
CHICAGO,2017-05-20,41.88425,-87.63245,13.5,86.1,8.0,83.64,27.0,0.0,0.0,"Rain, Overcast"
CHICAGO,2017-05-21,41.88425,-87.63245,14.9,76.7,1.0,72.24,29.0,0.0,0.0,"Rain, Overcast"
CHICAGO,2017-05-22,41.88425,-87.63245,16.1,48.5,0.0,61.27,32.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-05-23,41.88425,-87.63245,15.3,74.1,8.0,83.18,21.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-05-24,41.88425,-87.63245,13.3,83.4,9.0,85.74,32.0,0.0,0.0,"Rain, Overcast"
CHICAGO,2017-05-25,41.88425,-87.63245,15.2,72.4,0.0,75.94,21.0,0.0,0.0,Partially cloudy
CHICAGO,2017-05-26,41.88425,-87.63245,15.5,58.7,9.0,80.47,21.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-05-27,41.88425,-87.63245,17.8,61.4,0.0,71.7,18.0,0.0,0.0,Partially cloudy
CHICAGO,2017-05-28,41.88425,-87.63245,20.0,50.2,0.0,65.27,25.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-05-29,41.88425,-87.63245,20.6,40.4,0.0,46.74,38.0,0.0,0.0,Partially cloudy
CHICAGO,2017-05-30,41.88425,-87.63245,18.2,43.7,0.0,50.69,32.0,0.0,0.0,Partially cloudy
CHICAGO,2017-05-31,41.88425,-87.63245,18.2,30.0,0.0,48.26,26.0,0.0,0.0,Partially cloudy
CHICAGO,2017-06-01,41.88425,-87.63245,19.3,14.9,0.0,42.64,20.0,0.0,0.0,Clear
CHICAGO,2017-06-02,41.88425,-87.63245,22.6,18.0,0.0,36.66,19.0,0.0,0.0,Clear
CHICAGO,2017-06-03,41.88425,-87.63245,24.2,41.6,0.0,45.73,24.0,0.0,0.0,Partially cloudy
CHICAGO,2017-06-04,41.88425,-87.63245,26.6,46.6,0.0,52.88,23.0,0.0,0.0,Partially cloudy
CHICAGO,2017-06-05,41.88425,-87.63245,19.4,18.8,0.0,63.82,34.0,0.0,0.0,Clear
CHICAGO,2017-06-06,41.88425,-87.63245,18.4,15.6,0.0,51.27,34.0,0.0,0.0,Clear
CHICAGO,2017-06-07,41.88425,-87.63245,19.5,26.6,0.0,48.29,25.0,0.0,0.0,Partially cloudy
CHICAGO,2017-06-08,41.88425,-87.63245,21.8,42.4,0.0,42.86,21.0,0.0,0.0,Partially cloudy
CHICAGO,2017-06-09,41.88425,-87.63245,23.2,51.1,2.0,53.45,23.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-06-10,41.88425,-87.63245,26.1,39.4,0.0,45.01,42.0,0.0,0.0,Partially cloudy
CHICAGO,2017-06-11,41.88425,-87.63245,28.2,37.4,0.0,45.78,31.0,0.0,0.0,Partially cloudy
CHICAGO,2017-06-12,41.88425,-87.63245,29.2,27.1,0.0,48.95,25.0,0.0,0.0,Partially cloudy
CHICAGO,2017-06-13,41.88425,-87.63245,25.1,48.9,1.0,65.16,22.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-06-14,41.88425,-87.63245,24.8,54.6,20.0,71.97,31.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-06-15,41.88425,-87.63245,26.2,46.6,1.0,62.15,27.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-06-16,41.88425,-87.63245,25.1,56.8,5.0,62.39,27.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-06-17,41.88425,-87.63245,25.9,67.8,5.0,72.11,25.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-06-18,41.88425,-87.63245,23.4,69.7,0.0,64.8,34.0,0.0,0.0,Partially cloudy
CHICAGO,2017-06-19,41.88425,-87.63245,20.3,52.5,5.0,63.73,27.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-06-20,41.88425,-87.63245,19.2,29.9,0.0,67.72,30.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-06-21,41.88425,-87.63245,20.9,41.3,0.0,63.63,21.0,0.0,0.0,Partially cloudy
CHICAGO,2017-06-22,41.88425,-87.63245,26.9,63.4,1.0,66.83,29.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-06-23,41.88425,-87.63245,24.0,60.5,18.0,61.73,31.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-06-24,41.88425,-87.63245,20.1,42.6,0.0,54.58,32.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-06-25,41.88425,-87.63245,17.9,46.4,0.0,56.1,30.0,0.0,0.0,Partially cloudy
CHICAGO,2017-06-26,41.88425,-87.63245,17.8,47.7,0.0,54.25,33.0,0.0,0.0,Partially cloudy
CHICAGO,2017-06-27,41.88425,-87.63245,19.2,32.0,0.0,49.93,17.0,0.0,0.0,Partially cloudy
CHICAGO,2017-06-28,41.88425,-87.63245,21.2,55.2,12.0,61.32,38.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-06-29,41.88425,-87.63245,23.6,55.7,10.0,74.64,31.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-06-30,41.88425,-87.63245,23.6,51.5,0.0,78.7,16.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-07-01,41.88425,-87.63245,24.1,40.7,0.0,57.92,30.0,0.0,0.0,Partially cloudy
CHICAGO,2017-07-02,41.88425,-87.63245,23.9,34.0,0.0,60.02,27.0,0.0,0.0,Partially cloudy
CHICAGO,2017-07-03,41.88425,-87.63245,22.6,55.6,1.0,70.47,22.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-07-04,41.88425,-87.63245,23.7,51.5,0.0,69.87,20.0,0.0,0.0,Partially cloudy
CHICAGO,2017-07-05,41.88425,-87.63245,25.7,53.2,0.0,57.47,20.0,0.0,0.0,Partially cloudy
CHICAGO,2017-07-06,41.88425,-87.63245,28.2,46.5,0.0,58.46,22.0,0.0,0.0,Partially cloudy
CHICAGO,2017-07-07,41.88425,-87.63245,25.7,54.8,1.0,64.55,29.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-07-08,41.88425,-87.63245,21.4,31.0,0.0,57.53,18.0,0.0,0.0,Partially cloudy
CHICAGO,2017-07-09,41.88425,-87.63245,24.6,37.8,0.0,50.56,21.0,0.0,0.0,Partially cloudy
CHICAGO,2017-07-10,41.88425,-87.63245,24.7,63.3,14.0,77.19,31.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-07-11,41.88425,-87.63245,25.6,57.9,5.0,77.91,19.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-07-12,41.88425,-87.63245,24.7,59.8,33.0,84.99,21.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-07-13,41.88425,-87.63245,25.4,58.1,1.0,71.87,27.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-07-14,41.88425,-87.63245,20.9,61.5,0.0,71.17,20.0,0.0,0.0,Partially cloudy
CHICAGO,2017-07-15,41.88425,-87.63245,22.3,25.7,0.0,67.39,19.0,0.0,0.0,Partially cloudy
CHICAGO,2017-07-16,41.88425,-87.63245,21.4,53.5,0.0,72.67,38.0,0.0,0.0,Partially cloudy
CHICAGO,2017-07-17,41.88425,-87.63245,20.6,29.7,0.0,70.79,14.0,0.0,0.0,Partially cloudy
CHICAGO,2017-07-18,41.88425,-87.63245,25.3,35.2,0.0,59.84,15.0,0.0,0.0,Partially cloudy
CHICAGO,2017-07-19,41.88425,-87.63245,26.1,47.9,7.0,70.94,19.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-07-20,41.88425,-87.63245,25.3,64.9,30.0,79.38,25.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-07-21,41.88425,-87.63245,26.7,59.8,27.0,74.41,22.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-07-22,41.88425,-87.63245,25.4,52.2,15.0,77.48,27.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-07-23,41.88425,-87.63245,25.7,45.8,3.0,70.73,23.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-07-24,41.88425,-87.63245,21.2,73.6,0.0,70.33,24.0,0.0,0.0,Partially cloudy
CHICAGO,2017-07-25,41.88425,-87.63245,23.1,35.7,0.0,60.7,23.0,0.0,0.0,Partially cloudy
CHICAGO,2017-07-26,41.88425,-87.63245,25.2,61.8,0.0,68.78,15.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-07-27,41.88425,-87.63245,24.7,46.9,1.0,74.27,28.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-07-28,41.88425,-87.63245,23.1,36.2,0.0,67.63,29.0,0.0,0.0,Partially cloudy
CHICAGO,2017-07-29,41.88425,-87.63245,22.2,23.4,0.0,54.51,28.0,0.0,0.0,Clear
CHICAGO,2017-07-30,41.88425,-87.63245,23.3,35.6,0.0,62.35,17.0,0.0,0.0,Partially cloudy
CHICAGO,2017-07-31,41.88425,-87.63245,24.7,43.3,0.0,58.2,18.0,0.0,0.0,Partially cloudy
CHICAGO,2017-08-01,41.88425,-87.63245,25.2,48.6,9.0,62.29,16.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-08-02,41.88425,-87.63245,24.7,51.3,0.0,70.11,19.0,0.0,0.0,Partially cloudy
CHICAGO,2017-08-03,41.88425,-87.63245,23.8,62.6,20.0,77.45,27.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-08-04,41.88425,-87.63245,16.2,68.0,0.0,71.94,32.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-08-05,41.88425,-87.63245,20.9,46.4,0.0,62.33,22.0,0.0,0.0,Partially cloudy
CHICAGO,2017-08-06,41.88425,-87.63245,21.6,55.5,0.0,62.64,18.0,0.0,0.0,Partially cloudy
CHICAGO,2017-08-07,41.88425,-87.63245,20.7,41.2,0.0,65.71,25.0,0.0,0.0,Partially cloudy
CHICAGO,2017-08-08,41.88425,-87.63245,22.1,26.7,0.0,53.11,15.0,0.0,0.0,Partially cloudy
CHICAGO,2017-08-09,41.88425,-87.63245,23.2,53.9,0.0,56.94,14.0,0.0,0.0,Partially cloudy
CHICAGO,2017-08-10,41.88425,-87.63245,23.7,52.3,0.0,61.61,29.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-08-11,41.88425,-87.63245,22.3,62.0,0.0,66.73,23.0,0.0,0.0,Partially cloudy
CHICAGO,2017-08-12,41.88425,-87.63245,20.2,35.9,0.0,67.34,20.0,0.0,0.0,Partially cloudy
CHICAGO,2017-08-13,41.88425,-87.63245,20.8,48.9,0.0,62.29,15.0,0.0,0.0,Partially cloudy
CHICAGO,2017-08-14,41.88425,-87.63245,23.7,54.4,0.0,61.6,17.0,0.0,0.0,Partially cloudy
CHICAGO,2017-08-15,41.88425,-87.63245,23.6,44.9,0.0,72.97,23.0,0.0,0.0,Partially cloudy
CHICAGO,2017-08-16,41.88425,-87.63245,25.4,50.7,6.0,73.66,23.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-08-17,41.88425,-87.63245,25.0,69.3,4.0,74.12,36.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-08-18,41.88425,-87.63245,23.6,55.9,0.0,65.74,22.0,0.0,0.0,Partially cloudy
CHICAGO,2017-08-19,41.88425,-87.63245,23.4,23.7,0.0,59.3,15.0,0.0,0.0,Clear
CHICAGO,2017-08-20,41.88425,-87.63245,25.4,50.7,0.0,63.98,17.0,0.0,0.0,Partially cloudy
CHICAGO,2017-08-21,41.88425,-87.63245,25.7,58.0,14.0,76.12,24.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-08-22,41.88425,-87.63245,23.2,56.3,1.0,65.81,30.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-08-23,41.88425,-87.63245,20.4,25.4,0.0,57.54,25.0,0.0,0.0,Partially cloudy
CHICAGO,2017-08-24,41.88425,-87.63245,19.0,43.5,0.0,64.32,28.0,0.0,0.0,Partially cloudy
CHICAGO,2017-08-25,41.88425,-87.63245,18.2,27.0,0.0,58.82,15.0,0.0,0.0,Partially cloudy
CHICAGO,2017-08-26,41.88425,-87.63245,20.4,54.8,0.0,58.17,17.0,0.0,0.0,Partially cloudy
CHICAGO,2017-08-27,41.88425,-87.63245,21.1,63.2,2.0,61.79,18.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-08-28,41.88425,-87.63245,21.1,72.0,4.0,75.35,20.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-08-29,41.88425,-87.63245,20.6,52.2,1.0,80.21,16.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-08-30,41.88425,-87.63245,21.8,35.6,0.0,69.05,18.0,0.0,0.0,Partially cloudy
CHICAGO,2017-08-31,41.88425,-87.63245,20.3,54.7,0.0,68.46,29.0,0.0,0.0,Partially cloudy
CHICAGO,2017-09-01,41.88425,-87.63245,17.7,47.7,0.0,56.63,28.0,0.0,0.0,Partially cloudy
CHICAGO,2017-09-02,41.88425,-87.63245,17.2,48.4,6.0,62.37,15.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-09-03,41.88425,-87.63245,21.4,31.9,0.0,62.19,24.0,0.0,0.0,Partially cloudy
CHICAGO,2017-09-04,41.88425,-87.63245,22.6,64.0,0.0,59.83,30.0,0.0,0.0,Partially cloudy
CHICAGO,2017-09-05,41.88425,-87.63245,16.4,58.3,0.0,60.12,31.0,0.0,0.0,Partially cloudy
CHICAGO,2017-09-06,41.88425,-87.63245,14.5,54.7,0.0,64.64,21.0,0.0,0.0,Partially cloudy
CHICAGO,2017-09-07,41.88425,-87.63245,16.3,64.7,0.0,58.83,24.0,0.0,0.0,Partially cloudy
CHICAGO,2017-09-08,41.88425,-87.63245,17.3,67.4,0.0,62.6,21.0,0.0,0.0,Partially cloudy
CHICAGO,2017-09-09,41.88425,-87.63245,17.7,23.3,0.0,58.36,24.0,0.0,0.0,Clear
CHICAGO,2017-09-10,41.88425,-87.63245,16.5,3.7,0.0,59.84,19.0,0.0,0.0,Clear
CHICAGO,2017-09-11,41.88425,-87.63245,17.5,37.9,0.0,62.0,16.0,0.0,0.0,Partially cloudy
CHICAGO,2017-09-12,41.88425,-87.63245,19.1,64.1,0.0,67.74,22.0,0.0,0.0,Partially cloudy
CHICAGO,2017-09-13,41.88425,-87.63245,19.4,67.8,2.0,80.34,16.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-09-14,41.88425,-87.63245,20.8,34.9,0.0,76.56,13.0,0.0,0.0,Partially cloudy
CHICAGO,2017-09-15,41.88425,-87.63245,24.2,11.1,0.0,61.7,22.0,0.0,0.0,Clear
CHICAGO,2017-09-16,41.88425,-87.63245,25.4,25.2,0.0,59.85,20.0,0.0,0.0,Partially cloudy
CHICAGO,2017-09-17,41.88425,-87.63245,24.5,46.9,0.0,63.92,19.0,0.0,0.0,Partially cloudy
CHICAGO,2017-09-18,41.88425,-87.63245,19.9,43.8,0.0,66.32,20.0,0.0,0.0,Partially cloudy
CHICAGO,2017-09-19,41.88425,-87.63245,21.3,52.6,7.0,82.33,18.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-09-20,41.88425,-87.63245,26.2,24.2,0.0,67.23,28.0,0.0,0.0,Clear
CHICAGO,2017-09-21,41.88425,-87.63245,28.7,58.2,0.0,60.79,17.0,0.0,0.0,Partially cloudy
CHICAGO,2017-09-22,41.88425,-87.63245,29.1,31.9,0.0,57.38,20.0,0.0,0.0,Partially cloudy
CHICAGO,2017-09-23,41.88425,-87.63245,28.4,12.4,0.0,57.99,20.0,0.0,0.0,Clear
CHICAGO,2017-09-24,41.88425,-87.63245,27.4,13.2,0.0,55.44,20.0,0.0,0.0,Clear
CHICAGO,2017-09-25,41.88425,-87.63245,26.9,24.8,0.0,47.79,24.0,0.0,0.0,Clear
CHICAGO,2017-09-26,41.88425,-87.63245,27.1,45.3,0.0,52.91,27.0,0.0,0.0,Partially cloudy
CHICAGO,2017-09-27,41.88425,-87.63245,19.3,53.4,0.0,56.93,24.0,0.0,0.0,Partially cloudy
CHICAGO,2017-09-28,41.88425,-87.63245,17.2,21.9,0.0,52.92,16.0,0.0,0.0,Clear
CHICAGO,2017-09-29,41.88425,-87.63245,17.6,44.6,0.0,54.25,25.0,0.0,0.0,Partially cloudy
CHICAGO,2017-09-30,41.88425,-87.63245,16.1,33.4,0.0,55.54,21.0,0.0,0.0,Partially cloudy
CHICAGO,2017-10-01,41.88425,-87.63245,16.5,46.0,0.0,47.32,22.0,0.0,0.0,Partially cloudy
CHICAGO,2017-10-02,41.88425,-87.63245,22.3,57.0,0.0,45.58,27.0,0.0,0.0,Partially cloudy
CHICAGO,2017-10-03,41.88425,-87.63245,22.3,63.5,2.0,72.31,26.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-10-04,41.88425,-87.63245,20.7,75.0,1.0,74.2,26.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-10-05,41.88425,-87.63245,18.7,57.0,0.0,61.45,16.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-10-06,41.88425,-87.63245,18.5,86.1,8.0,90.92,21.0,0.0,0.0,"Rain, Overcast"
CHICAGO,2017-10-07,41.88425,-87.63245,20.4,73.8,12.0,74.07,35.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-10-08,41.88425,-87.63245,19.1,19.8,0.0,64.22,30.0,0.0,0.0,Clear
CHICAGO,2017-10-09,41.88425,-87.63245,19.3,29.4,0.0,66.52,21.0,0.0,0.0,Partially cloudy
CHICAGO,2017-10-10,41.88425,-87.63245,16.8,79.0,22.0,80.92,29.0,0.0,0.0,"Rain, Overcast"
CHICAGO,2017-10-11,41.88425,-87.63245,14.7,91.6,23.0,89.98,35.0,0.0,0.0,"Rain, Overcast"
CHICAGO,2017-10-12,41.88425,-87.63245,14.6,94.8,0.0,85.5,14.0,0.0,0.0,Overcast
CHICAGO,2017-10-13,41.88425,-87.63245,17.8,65.7,0.0,76.87,17.0,0.0,0.0,Partially cloudy
CHICAGO,2017-10-14,41.88425,-87.63245,17.7,76.7,112.0,94.28,28.0,0.0,0.0,"Rain, Overcast"
CHICAGO,2017-10-15,41.88425,-87.63245,13.9,71.5,9.0,76.9,38.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-10-16,41.88425,-87.63245,11.4,18.1,0.0,62.95,22.0,0.0,0.0,Clear
CHICAGO,2017-10-17,41.88425,-87.63245,14.9,24.4,0.0,52.16,30.0,0.0,0.0,Clear
CHICAGO,2017-10-18,41.88425,-87.63245,15.9,10.5,0.0,52.14,32.0,0.0,0.0,Clear
CHICAGO,2017-10-19,41.88425,-87.63245,15.5,53.9,0.0,46.38,20.0,0.0,0.0,Partially cloudy
CHICAGO,2017-10-20,41.88425,-87.63245,18.8,49.2,0.0,54.57,24.0,0.0,0.0,Partially cloudy
CHICAGO,2017-10-21,41.88425,-87.63245,20.4,52.3,0.0,58.36,31.0,0.0,0.0,Partially cloudy
CHICAGO,2017-10-22,41.88425,-87.63245,16.6,78.3,12.0,80.49,30.0,0.0,0.0,"Rain, Overcast"
CHICAGO,2017-10-23,41.88425,-87.63245,11.5,84.4,23.0,90.15,25.0,0.0,0.0,"Rain, Overcast"
CHICAGO,2017-10-24,41.88425,-87.63245,7.9,79.3,17.0,87.47,25.0,0.0,0.0,"Rain, Overcast"
CHICAGO,2017-10-25,41.88425,-87.63245,6.9,40.3,0.0,65.3,19.0,0.0,0.0,Partially cloudy
CHICAGO,2017-10-26,41.88425,-87.63245,10.2,55.8,0.0,65.35,27.0,0.0,0.0,Partially cloudy
CHICAGO,2017-10-27,41.88425,-87.63245,5.3,87.7,0.0,66.22,32.0,0.0,0.0,Overcast
CHICAGO,2017-10-28,41.88425,-87.63245,3.7,92.4,0.0,73.41,27.0,0.0,0.0,"Rain, Overcast"
CHICAGO,2017-10-29,41.88425,-87.63245,5.0,55.6,0.0,58.51,20.0,0.0,0.0,Partially cloudy
CHICAGO,2017-10-30,41.88425,-87.63245,6.8,82.8,0.0,58.76,36.0,0.0,0.0,Overcast
CHICAGO,2017-10-31,41.88425,-87.63245,2.8,87.2,0.0,54.1,32.0,0.0,0.0,Overcast
CHICAGO,2017-11-01,41.88425,-87.63245,4.8,87.6,8.0,75.11,23.0,0.0,0.0,"Rain, Overcast"
CHICAGO,2017-11-02,41.88425,-87.63245,9.3,86.3,2.0,93.11,14.0,0.0,0.0,"Rain, Overcast"
CHICAGO,2017-11-03,41.88425,-87.63245,7.2,77.3,0.0,72.77,23.0,0.0,0.0,Overcast
CHICAGO,2017-11-04,41.88425,-87.63245,8.2,87.8,11.0,90.0,24.0,0.0,0.0,"Rain, Overcast"
CHICAGO,2017-11-05,41.88425,-87.63245,10.4,86.0,1.0,88.87,23.0,0.0,0.0,"Rain, Overcast"
CHICAGO,2017-11-06,41.88425,-87.63245,4.2,52.3,0.0,68.29,29.0,0.0,0.0,Partially cloudy
CHICAGO,2017-11-07,41.88425,-87.63245,5.1,60.0,0.0,68.35,25.0,0.0,0.0,Partially cloudy
CHICAGO,2017-11-08,41.88425,-87.63245,3.1,13.3,0.0,65.84,15.0,0.0,0.0,Clear
CHICAGO,2017-11-09,41.88425,-87.63245,2.5,56.6,0.0,54.82,30.0,0.0,0.0,Partially cloudy
CHICAGO,2017-11-10,41.88425,-87.63245,-3.9,67.7,0.0,60.16,25.0,0.0,0.0,Partially cloudy
CHICAGO,2017-11-11,41.88425,-87.63245,0.0,83.1,0.0,58.37,20.0,10.0,10.0,"Snow, Overcast"
CHICAGO,2017-11-12,41.88425,-87.63245,3.7,91.7,3.0,82.82,12.0,3.0,0.0,"Rain, Overcast"
CHICAGO,2017-11-13,41.88425,-87.63245,3.0,64.8,0.0,85.47,15.0,0.0,0.0,Partially cloudy
CHICAGO,2017-11-14,41.88425,-87.63245,5.8,59.9,0.0,74.33,26.0,0.0,0.0,Partially cloudy
CHICAGO,2017-11-15,41.88425,-87.63245,7.6,85.0,5.0,78.92,39.0,0.0,0.0,"Rain, Overcast"
CHICAGO,2017-11-16,41.88425,-87.63245,2.2,91.5,0.0,69.93,35.0,0.0,0.0,Overcast
CHICAGO,2017-11-17,41.88425,-87.63245,4.9,89.3,9.0,78.64,28.0,0.0,0.0,"Rain, Overcast"
CHICAGO,2017-11-18,41.88425,-87.63245,5.6,96.8,15.0,86.75,37.0,0.0,0.0,"Rain, Overcast"
CHICAGO,2017-11-19,41.88425,-87.63245,0.6,56.1,0.0,60.83,26.0,0.0,0.0,Partially cloudy
CHICAGO,2017-11-20,41.88425,-87.63245,5.8,52.3,0.0,58.13,37.0,0.0,0.0,Partially cloudy
CHICAGO,2017-11-21,41.88425,-87.63245,3.9,63.4,1.0,57.78,32.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-11-22,41.88425,-87.63245,-1.5,36.5,0.0,57.16,20.0,0.0,0.0,Partially cloudy
CHICAGO,2017-11-23,41.88425,-87.63245,3.4,42.6,0.0,54.94,24.0,0.0,0.0,Partially cloudy
CHICAGO,2017-11-24,41.88425,-87.63245,8.9,25.1,0.0,59.61,34.0,0.0,0.0,Partially cloudy
CHICAGO,2017-11-25,41.88425,-87.63245,7.7,26.0,0.0,60.73,28.0,0.0,0.0,Partially cloudy
CHICAGO,2017-11-26,41.88425,-87.63245,4.4,46.5,0.0,59.76,22.0,0.0,0.0,Partially cloudy
CHICAGO,2017-11-27,41.88425,-87.63245,8.5,56.5,0.0,63.06,32.0,0.0,0.0,Partially cloudy
CHICAGO,2017-11-28,41.88425,-87.63245,12.7,53.2,0.0,46.72,30.0,0.0,0.0,Partially cloudy
CHICAGO,2017-11-29,41.88425,-87.63245,5.7,27.8,0.0,56.52,16.0,0.0,0.0,Partially cloudy
CHICAGO,2017-11-30,41.88425,-87.63245,8.4,39.2,0.0,46.95,29.0,0.0,0.0,Partially cloudy
CHICAGO,2017-12-01,41.88425,-87.63245,5.2,27.3,0.0,57.96,12.0,0.0,0.0,Partially cloudy
CHICAGO,2017-12-02,41.88425,-87.63245,6.5,51.5,0.0,59.06,14.0,0.0,0.0,Partially cloudy
CHICAGO,2017-12-03,41.88425,-87.63245,7.4,45.3,0.0,60.72,23.0,0.0,0.0,Partially cloudy
CHICAGO,2017-12-04,41.88425,-87.63245,14.9,80.6,1.0,58.24,47.0,0.0,0.0,"Rain, Overcast"
CHICAGO,2017-12-05,41.88425,-87.63245,1.3,50.7,0.0,52.4,48.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-12-06,41.88425,-87.63245,-0.4,34.7,0.0,49.34,31.0,0.0,0.0,Partially cloudy
CHICAGO,2017-12-07,41.88425,-87.63245,-4.6,47.7,0.0,60.67,25.0,0.0,0.0,Partially cloudy
CHICAGO,2017-12-08,41.88425,-87.63245,-2.6,35.5,0.0,50.56,29.0,6.0,6.0,"Snow, Partially cloudy"
CHICAGO,2017-12-09,41.88425,-87.63245,-2.2,80.0,1.0,71.94,35.0,10.0,4.0,"Snow, Overcast"
CHICAGO,2017-12-10,41.88425,-87.63245,-2.3,72.6,0.0,65.96,23.0,10.0,0.0,Partially cloudy
CHICAGO,2017-12-11,41.88425,-87.63245,-0.1,78.1,1.0,72.79,33.0,3.0,0.0,"Rain, Overcast"
CHICAGO,2017-12-12,41.88425,-87.63245,-5.8,46.5,0.0,59.28,34.0,0.0,0.0,Partially cloudy
CHICAGO,2017-12-13,41.88425,-87.63245,-1.4,88.6,0.0,62.18,42.0,0.0,0.0,Overcast
CHICAGO,2017-12-14,41.88425,-87.63245,-4.9,53.0,0.0,63.48,24.0,0.0,0.0,Partially cloudy
CHICAGO,2017-12-15,41.88425,-87.63245,-1.3,92.4,0.0,62.55,28.0,0.0,0.0,Overcast
CHICAGO,2017-12-16,41.88425,-87.63245,4.1,44.6,0.0,60.13,21.0,0.0,0.0,Partially cloudy
CHICAGO,2017-12-17,41.88425,-87.63245,4.0,77.5,0.0,78.28,12.0,0.0,0.0,Overcast
CHICAGO,2017-12-18,41.88425,-87.63245,6.3,74.5,1.0,84.12,27.0,0.0,0.0,"Rain, Partially cloudy"
CHICAGO,2017-12-19,41.88425,-87.63245,6.3,47.8,0.0,61.25,25.0,0.0,0.0,Partially cloudy
CHICAGO,2017-12-20,41.88425,-87.63245,0.6,61.2,0.0,59.55,17.0,0.0,0.0,Partially cloudy
CHICAGO,2017-12-21,41.88425,-87.63245,2.8,87.5,0.0,63.18,19.0,0.0,0.0,Overcast
CHICAGO,2017-12-22,41.88425,-87.63245,3.2,93.6,0.0,77.87,21.0,0.0,0.0,Overcast
CHICAGO,2017-12-23,41.88425,-87.63245,-1.8,53.5,0.0,63.99,24.0,0.0,0.0,Partially cloudy
CHICAGO,2017-12-24,41.88425,-87.63245,-5.9,71.6,3.0,75.1,24.0,31.0,31.0,"Snow, Partially cloudy"
CHICAGO,2017-12-25,41.88425,-87.63245,-10.0,53.6,0.0,63.73,31.0,53.0,22.0,"Snow, Partially cloudy"
CHICAGO,2017-12-26,41.88425,-87.63245,-16.7,37.7,0.0,59.11,23.0,51.0,0.0,Partially cloudy
